# mpfr-elementary-v1 mpfr=4.2.2 cases-per-cell=4 seed=20260715
# operation precision rounding left right integer expected inexact invalid division_by_zero
sinpi 53 n 0xfce00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x135410c2e18152p-54 1 0 0
sinpi 53 na -0x9b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1cc66e9931c45ep-54 1 0 0
sinpi 53 na -0xe1600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1139f0cedaf577p-55 1 0 0
sinpi 53 na 0xd6400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1c678b3488739bp-53 1 0 0
sinpi 53 na 0x87c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1610b7551d2cdfp-53 1 0 0
sinpi 53 z -0xb2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1c678b3488739bp-53 1 0 0
sinpi 53 z -0x9c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0x1d79775b86e389p-54 1 0 0
sinpi 53 z -0xc0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x0p-1073741823 0 0 0
sinpi 53 z 0xe0400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1fff62169b92dbp-53 1 0 0
sinpi 53 u -0xc1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1917a6bc29b42bp-56 1 0 0
sinpi 53 u 0xd1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1fd88da3d12526p-53 1 0 0
sinpi 53 u 0x87000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x158f9a75ab1fddp-54 1 0 0
sinpi 53 u 0x8cc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x12bedb25faf3eap-53 1 0 0
sinpi 53 d 0xca800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1f8ba4dbf89abap-54 1 0 0
sinpi 53 d -0xf5400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x101cfc874c3eb6p-53 1 0 0
sinpi 53 d 0xca000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x1e426a4b2bc17ep-53 1 0 0
sinpi 53 d -0xdf400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x12d52092ce19f6p-56 1 0 0
sinpi 53 a -0xb2c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1ed740e7684964p-53 1 0 0
sinpi 53 a -0xb8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x18bc806b151741p-53 1 0 0
sinpi 53 a -0xec000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1e2b5d3806f63cp-54 1 0 0
sinpi 53 a -0xe5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x136058b10659f3p-53 1 0 0
sinpi 113 n 0xb2e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1ebbd8c8df0b7438d918c2bce4ed2p-113 1 0 0
sinpi 113 n 0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x0p-1073741823 0 0 0
sinpi 113 n -0xc8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-515 - 0 -0x135410c2e18151b0d3ff41a47e785p-114 1 0 0
sinpi 113 n -0xb8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x17088530fa459eaed3987de6ce8dcp-114 1 0 0
sinpi 113 na -0xd9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1a29a7a0462781ddae89fd441d158p-113 1 0 0
sinpi 113 na 0xd3600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1e426a4b2bc17e6a1ce225d12207ap-113 1 0 0
sinpi 113 na 0xd7c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1d696173c9e68ac2e73c738d85567p-113 1 0 0
sinpi 113 na -0xb9e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x121a799933eb58b1613a20e5c136ep-113 1 0 0
sinpi 113 z -0xec600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1dfeae622dbe2aabac55def6aa633p-113 1 0 0
sinpi 113 z -0xb6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1cc1f0f3fcfc5c3caec276d1ed560p-113 1 0 0
sinpi 113 z 0x86e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x13fed9534556d44da459823141823p-113 1 0 0
sinpi 113 z -0x91600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1fb5797195d741237f58e72f980f4p-113 1 0 0
sinpi 113 u -0xbcc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x14135c941766014325f12be894608p-114 1 0 0
sinpi 113 u -0x83000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1294062ed59f05a8b5c974ee7b4d7p-114 1 0 0
sinpi 113 u 0xe2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x15328292a35595cbda28ec4bfb525p-113 1 0 0
sinpi 113 u 0xa3c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f7599a3a12077613cc75d0c65709p-113 1 0 0
sinpi 113 d -0x96000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x1ed740e76849633d058f23eb39840p-113 1 0 0
sinpi 113 d -0x84c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1cc66e9931c45e16850e59c37f8f6p-114 1 0 0
sinpi 113 d -0xd4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1ed740e76849633d058f23eb39840p-113 1 0 0
sinpi 113 d 0xa5400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1f8ba4dbf89ab9fb44f80f9222522p-114 1 0 0
sinpi 113 a -0xc5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f19f97b215f1aaf48443b8974ee5p-115 1 0 0
sinpi 113 a 0xca800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1b728345196e3d90e58336c64a7b5p-113 1 0 0
sinpi 113 a 0xb1400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x15328292a35595cbda28ec4bfb526p-113 1 0 0
sinpi 113 a 0xef000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x19ef7943a8ed8a2db5025217b755bp-114 1 0 0
cospi 24 n -0xa3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xa73656p-24 1 0 0
cospi 24 n -0xb3400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0xa09ae5p-25 1 0 0
cospi 24 n 0xd2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0xc7c5c2p-26 1 0 0
cospi 24 n -0xd4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0xcbbbf8p-24 1 0 0
cospi 24 na -0xac800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0xac7cd4p-25 1 0 0
cospi 24 na -0x8f800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0xc8fb30p-28 1 0 0
cospi 24 na 0xe7c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xbe1d4ap-25 1 0 0
cospi 24 na -0xeb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0xdae880p-25 1 0 0
cospi 24 z 0x83c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xfbaccdp-24 1 0 0
cospi 24 z 0xcdc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0xe05c13p-26 1 0 0
cospi 24 z -0xaa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x8e39d9p-24 1 0 0
cospi 24 z -0xfd000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xff4e6dp-24 1 0 0
cospi 24 u -0xd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-515 - 0 0xf31448p-24 1 0 0
cospi 24 u 0x96e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x9ff6cap-24 1 0 0
cospi 24 u -0xf6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xfe1323p-24 1 0 0
cospi 24 u -0x86c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xf21353p-24 1 0 0
cospi 24 d -0xf3400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xcf7a1fp-24 1 0 0
cospi 24 d 0xe3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xc1d870p-24 1 0 0
cospi 24 d -0xbd600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0xf78bc5p-24 1 0 0
cospi 24 d 0xa5c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0xd84853p-24 1 0 0
cospi 24 a 0xe8c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xd53642p-25 1 0 0
cospi 24 a -0xdd400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x89cf87p-26 1 0 0
cospi 24 a 0xb8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0xa2679ap-24 1 0 0
cospi 24 a -0xb2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xa68f13p-25 1 0 0
cospi 53 n -0x87000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1e212104f686e5p-53 1 0 0
cospi 53 n 0xf0400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x192155f7a3667ep-58 1 0 0
cospi 53 n 0x8ac00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1f8ba4dbf89abap-54 1 0 0
cospi 53 n 0xd2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x1f19f97b215f1bp-55 1 0 0
cospi 53 na 0xefc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x16591925f0783dp-53 1 0 0
cospi 53 na 0xd5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x1ba5aa673590d2p-53 1 0 0
cospi 53 na -0xff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ff621e3796d7ep-53 1 0 0
cospi 53 na -0xf7400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1d17e7743e35dcp-53 1 0 0
cospi 53 z 0xc3200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1e817bab4cd10cp-53 1 0 0
cospi 53 z -0xf3600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x14d1e24278e76ap-54 1 0 0
cospi 53 z -0xe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-515 - 0 0x1dfeae622dbe2ap-53 1 0 0
cospi 53 z -0xb2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x1f19f97b215f1ap-55 1 0 0
cospi 53 u -0x98800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x17b5df226aafaep-53 1 0 0
cospi 53 u -0xd2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 -0x18f8b83c69a60ap-55 1 0 0
cospi 53 u -0xf8c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 0 0x183b0e0bff976ep-53 1 0 0
cospi 53 u 0xdfc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1921d1fcdec784p-59 1 0 0
